indicator,country,date,unit,value
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2008,,726770401376.729
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2007,,674999944547.619
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2006,,587500469826.421
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2005,,521561976778.096
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2004,,445974808500.088
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2003,,358116081062.427
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2002,,269746009737.978
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2001,,260849957489.123
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),2000,,287041984552.036
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1999,,265321007618.974
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1998,,268728127688.21
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1997,,288270699674.414
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1996,,273427612467.252
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1995,,273327034187.587
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1994,,243477534983.306
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1993,,239981176638.05
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1992,,241188307967.9
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1991,,276918502950.348
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1990,,256383050159.487
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1989,,220613390803.074
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1988,,207368870172.406
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1987,,190175229570.901
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1986,,160553515127.741
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1985,,149335153752.165
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1984,,170038515839.183
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1983,,185755503030.119
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1982,,178355547527.525
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1981,,185108969364.767
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1980,,178472295521.021
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1979,,142099959764.832
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1978,,124083421003.115
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1977,,109208244154.943
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1976,,96006417139.9693
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1975,,95295754526.8723
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1974,,89535976340.3865
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1973,,73083598128.6821
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1972,,56726057494.0768
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1971,,52188685166.5557
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1970,,47593907819.7874
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1969,,47048523178.8515
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1968,,41742001495.4024
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1967,,38444163573.9168
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1966,,36927249593.1569
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1965,,33806176716.8471
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1964,,30279553206.6418
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1963,,31769135008.6453
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1962,,27073233856.5389
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1961,,24958886027.4641
NY.GDP.MKTP.CD,Africa Eastern and Southern(ZH),1960,,24205688712.3759
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2024,,736384961061.523
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2023,,938238370514.198
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2022,,1063649130876.99
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2021,,1026651004045.79
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2020,,963784699293.976
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2019,,1026996211935.8
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2018,,777840323023.311
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2017,,694051345937.233
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2016,,700028168335.244
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2015,,778022057597.448
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2014,,904071921008.085
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2013,,844180401591.48
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2012,,748030003656.802
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2011,,691133400013.31
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2010,,605794323433.505
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2009,,515037106035.659
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2008,,574259808704.121
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2007,,470947616490.719
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2006,,402077365740.581
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2005,,316515667947.035
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2004,,257939299771.713
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2003,,208646527354.851
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2002,,180129182230.862
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2001,,150714426912.056
NY.GDP.MKTP.CD,Africa Western and Central(ZI),2000,,142700161610.079
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1999,,140119071338.285
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1998,,297126502718.937
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1997,,276460023661.745
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1996,,263563556144.176
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1995,,207843864308.605
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1994,,135350756019.393
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1993,,130547124413.669
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1992,,125449432677.392
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1991,,130794315519.503
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1990,,124277825786.697
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1989,,104577372052.932
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1988,,111770322169.923
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1987,,112641148828.574
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1986,,109517776160.1
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1985,,138005066699.39
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1984,,131373058519.308
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1983,,151421439334.1
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1982,,196264853551.918
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1981,,217606540487.256
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1980,,121445961252.94
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1979,,96681064864.1808
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1978,,78778080489.5676
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1977,,71789497552.1911
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1976,,68385552348.1688
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1975,,57280116275.6847
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1974,,49687223643.2392
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1973,,36890633234.1126
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1972,,29489425515.7538
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1971,,24496786001.8079
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1970,,26696924213.8055
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1969,,19301191937.1478
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1968,,17022596883.7037
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1967,,16493541543.816
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1966,,18033947666.935
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1965,,16920876929.6607
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1964,,15803564796.4118
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1963,,14468913698.0467
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1962,,13630588814.3032
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1961,,12707719290.6273
NY.GDP.MKTP.CD,Africa Western and Central(ZI),1960,,11904805741.6831
NY.GDP.MKTP.CD,Arab World(1A),2024,,3735881442514.34
NY.GDP.MKTP.CD,Arab World(1A),2023,,3622495663981.78
NY.GDP.MKTP.CD,Arab World(1A),2022,,3747416641077.45
NY.GDP.MKTP.CD,Arab World(1A),2021,,3085141461685.6
NY.GDP.MKTP.CD,Arab World(1A),2020,,2604104981819.8
NY.GDP.MKTP.CD,Arab World(1A),2019,,2965285548936.01
NY.GDP.MKTP.CD,Arab World(1A),2018,,2920829737234.67
NY.GDP.MKTP.CD,Arab World(1A),2017,,2611323720520.0
NY.GDP.MKTP.CD,Arab World(1A),2016,,2536564595458.87
NY.GDP.MKTP.CD,Arab World(1A),2015,,2580328583417.41
NY.GDP.MKTP.CD,Arab World(1A),2014,,2937035588682.67
NY.GDP.MKTP.CD,Arab World(1A),2013,,2883689839002.54
NY.GDP.MKTP.CD,Arab World(1A),2012,,2813567531715.43
NY.GDP.MKTP.CD,Arab World(1A),2011,,2573067811497.98
NY.GDP.MKTP.CD,Arab World(1A),2010,,2161397546202.94
NY.GDP.MKTP.CD,Arab World(1A),2009,,1829849574764.63
NY.GDP.MKTP.CD,Arab World(1A),2008,,2118071078804.52
NY.GDP.MKTP.CD,Arab World(1A),2007,,1674641032780.09
NY.GDP.MKTP.CD,Arab World(1A),2006,,1439461108230.61
NY.GDP.MKTP.CD,Arab World(1A),2005,,1210081969427.04
NY.GDP.MKTP.CD,Arab World(1A),2004,,987304981951.166
NY.GDP.MKTP.CD,Arab World(1A),2003,,830076413454.428
NY.GDP.MKTP.CD,Arab World(1A),2002,,746650656664.553
NY.GDP.MKTP.CD,Arab World(1A),2001,,744722772315.71
NY.GDP.MKTP.CD,Arab World(1A),2000,,763400003917.068
NY.GDP.MKTP.CD,Arab World(1A),1999,,665404837896.43
NY.GDP.MKTP.CD,Arab World(1A),1998,,598783412688.275
NY.GDP.MKTP.CD,Arab World(1A),1997,,614595338335.664
NY.GDP.MKTP.CD,Arab World(1A),1996,,570906157108.378
NY.GDP.MKTP.CD,Arab World(1A),1995,,528474798399.241
NY.GDP.MKTP.CD,Arab World(1A),1994,,499875724097.082
NY.GDP.MKTP.CD,Arab World(1A),1993,,478901764895.936
NY.GDP.MKTP.CD,Arab World(1A),1992,,467773383888.633
NY.GDP.MKTP.CD,Arab World(1A),1991,,467929266012.123
NY.GDP.MKTP.CD,Arab World(1A),1990,,641684045874.297
NY.GDP.MKTP.CD,Arab World(1A),1989,,457356344756.136
NY.GDP.MKTP.CD,Arab World(1A),1988,,429362637000.525
NY.GDP.MKTP.CD,Arab World(1A),1987,,431233175938.527
NY.GDP.MKTP.CD,Arab World(1A),1986,,405451959728.242
NY.GDP.MKTP.CD,Arab World(1A),1985,,432863846846.03
NY.GDP.MKTP.CD,Arab World(1A),1984,,440187316546.138
NY.GDP.MKTP.CD,Arab World(1A),1983,,437476513138.035
NY.GDP.MKTP.CD,Arab World(1A),1982,,463099887499.949
NY.GDP.MKTP.CD,Arab World(1A),1981,,494934288111.785
NY.GDP.MKTP.CD,Arab World(1A),1980,,486438763949.335
NY.GDP.MKTP.CD,Arab World(1A),1979,,358135553984.577
NY.GDP.MKTP.CD,Arab World(1A),1978,,265416211837.584
NY.GDP.MKTP.CD,Arab World(1A),1977,,242286792667.265
NY.GDP.MKTP.CD,Arab World(1A),1976,,210007567495.429
NY.GDP.MKTP.CD,Arab World(1A),1975,,168169966031.31
NY.GDP.MKTP.CD,Arab World(1A),1974,,152199035091.115
NY.GDP.MKTP.CD,Arab World(1A),1973,,79130725986.8478
NY.GDP.MKTP.CD,Arab World(1A),1972,,59970718932.0004
NY.GDP.MKTP.CD,Arab World(1A),1971,,49930151658.848
NY.GDP.MKTP.CD,Arab World(1A),1970,,43094140248.5052
NY.GDP.MKTP.CD,Arab World(1A),1969,,38563619624.2434
NY.GDP.MKTP.CD,Arab World(1A),1968,,34973045350.791
NY.GDP.MKTP.CD,Arab World(1A),1967,,30600869634.5039
NY.GDP.MKTP.CD,Arab World(1A),1966,,28351046183.4396
NY.GDP.MKTP.CD,Arab World(1A),1965,,26771102387.3542
NY.GDP.MKTP.CD,Arab World(1A),1964,,24813307353.8628
NY.GDP.MKTP.CD,Arab World(1A),1963,,22364472061.2973
NY.GDP.MKTP.CD,Arab World(1A),1962,,20329047307.1191
NY.GDP.MKTP.CD,Arab World(1A),1961,,19998438484.7344
NY.GDP.MKTP.CD,Caribbean small states(S3),2024,,90344593407.0488
NY.GDP.MKTP.CD,Caribbean small states(S3),2023,,79534673452.944
NY.GDP.MKTP.CD,Caribbean small states(S3),2022,,78506430710.7309
NY.GDP.MKTP.CD,Caribbean small states(S3),2021,,62687149265.4471
NY.GDP.MKTP.CD,Caribbean small states(S3),2020,,53320869430.7059
NY.GDP.MKTP.CD,Caribbean small states(S3),2019,,62185458482.7062
NY.GDP.MKTP.CD,Caribbean small states(S3),2018,,61252081219.8672
NY.GDP.MKTP.CD,Caribbean small states(S3),2017,,59690101434.3488
NY.GDP.MKTP.CD,Caribbean small states(S3),2016,,58073168349.5106
NY.GDP.MKTP.CD,Caribbean small states(S3),2015,,62545153672.0285
NY.GDP.MKTP.CD,Caribbean small states(S3),2014,,64075043973.1037
NY.GDP.MKTP.CD,Caribbean small states(S3),2013,,62064949752.4886
NY.GDP.MKTP.CD,Caribbean small states(S3),2012,,60427163825.0841
NY.GDP.MKTP.CD,Caribbean small states(S3),2011,,56828150706.0989
NY.GDP.MKTP.CD,Caribbean small states(S3),2010,,53047626322.0273
NY.GDP.MKTP.CD,Caribbean small states(S3),2009,,47913515379.1154
NY.GDP.MKTP.CD,Caribbean small states(S3),2008,,57296315261.9305
NY.GDP.MKTP.CD,Caribbean small states(S3),2007,,49739222993.1148
NY.GDP.MKTP.CD,Caribbean small states(S3),2006,,44325879983.2222
NY.GDP.MKTP.CD,Caribbean small states(S3),2005,,38224293958.7281
NY.GDP.MKTP.CD,Caribbean small states(S3),2004,,33597817092.3498
NY.GDP.MKTP.CD,Caribbean small states(S3),2003,,30589389405.8968
NY.GDP.MKTP.CD,Caribbean small states(S3),2002,,27742046925.4435
NY.GDP.MKTP.CD,Caribbean small states(S3),2001,,26504661126.1591
NY.GDP.MKTP.CD,Caribbean small states(S3),2000,,25625542926.4456
NY.GDP.MKTP.CD,Caribbean small states(S3),1999,,23393912390.0523
NY.GDP.MKTP.CD,Caribbean small states(S3),1998,,21643804665.0628
NY.GDP.MKTP.CD,Caribbean small states(S3),1997,,20074931520.308
NY.GDP.MKTP.CD,Caribbean small states(S3),1996,,16941993239.8086
NY.GDP.MKTP.CD,Caribbean small states(S3),1995,,15732201525.3694
NY.GDP.MKTP.CD,Caribbean small states(S3),1994,,14788599388.7446
NY.GDP.MKTP.CD,Caribbean small states(S3),1993,,13815833341.5092
NY.GDP.MKTP.CD,Caribbean small states(S3),1992,,14242986936.367
NY.GDP.MKTP.CD,Caribbean small states(S3),1991,,13946896742.2113
NY.GDP.MKTP.CD,Caribbean small states(S3),1990,,13573367099.5127
NY.GDP.MKTP.CD,Caribbean small states(S3),1989,,12606272526.7095
NY.GDP.MKTP.CD,Caribbean small states(S3),1988,,12745727415.7592
NY.GDP.MKTP.CD,Caribbean small states(S3),1987,,12334469174.3296
NY.GDP.MKTP.CD,Caribbean small states(S3),1986,,11773697053.1201
NY.GDP.MKTP.CD,Caribbean small states(S3),1985,,13794627075.9123
NY.GDP.MKTP.CD,Caribbean small states(S3),1984,,13689070378.954
NY.GDP.MKTP.CD,Caribbean small states(S3),1983,,13189051711.1814
NY.GDP.MKTP.CD,Caribbean small states(S3),1982,,13292712867.0251
NY.GDP.MKTP.CD,Caribbean small states(S3),1981,,11977463255.1586
NY.GDP.MKTP.CD,Caribbean small states(S3),1980,,10876340879.3427
NY.GDP.MKTP.CD,Caribbean small states(S3),1979,,8405785521.3914
NY.GDP.MKTP.CD,Caribbean small states(S3),1978,,6776416498.50876
NY.GDP.MKTP.CD,Caribbean small states(S3),1977,,5937525886.22228
NY.GDP.MKTP.CD,Caribbean small states(S3),1976,,4937767512.99323
NY.GDP.MKTP.CD,Caribbean small states(S3),1975,,4819825581.33935
NY.GDP.MKTP.CD,Caribbean small states(S3),1974,,4201310614.82803
NY.GDP.MKTP.CD,Caribbean small states(S3),1973,,3173389131.65134
NY.GDP.MKTP.CD,Caribbean small states(S3),1972,,2734457344.6905
NY.GDP.MKTP.CD,Caribbean small states(S3),1971,,2457968135.09375
NY.GDP.MKTP.CD,Caribbean small states(S3),1970,,2268330542.34162
NY.GDP.MKTP.CD,Caribbean small states(S3),1969,,2152507805.36929
NY.GDP.MKTP.CD,Caribbean small states(S3),1968,,1980508885.71067
NY.GDP.MKTP.CD,Caribbean small states(S3),1967,,1929997389.27725
NY.GDP.MKTP.CD,Caribbean small states(S3),1966,,1763304085.16679
NY.GDP.MKTP.CD,Caribbean small states(S3),1965,,1658476310.98942
NY.GDP.MKTP.CD,Caribbean small states(S3),1964,,1546223257.5277
NY.GDP.MKTP.CD,Caribbean small states(S3),1963,,1447988752.00055
NY.GDP.MKTP.CD,Caribbean small states(S3),1962,,1356047349.50434
NY.GDP.MKTP.CD,Caribbean small states(S3),1961,,1272022469.10602
NY.GDP.MKTP.CD,Caribbean small states(S3),1960,,1165303060.28689
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2024,,2462005273603.48
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2023,,2273205742208.3
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2022,,1954419184114.96
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2021,,1926347717339.0
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2020,,1678294256145.3
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2019,,1684318282245.77
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2018,,1656383422202.66
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2017,,1467501784248.85
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2016,,1321561415743.83
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2015,,1297141271990.05
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2014,,1467451281263.28
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2013,,1420222538112.93
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2012,,1361899009858.4
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2011,,1458155270134.3
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2010,,1319443729249.66
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2009,,1289259547165.21
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2008,,1530264815688.71
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2007,,1264257753875.72
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2006,,1001314786967.89
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2005,,885715817927.209
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2004,,763490469817.591
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2003,,634291134326.277
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2002,,528524764911.334
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2001,,469501416107.35
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),2000,,429412709571.523
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1999,,436027644107.052
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1998,,449843473353.657
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1997,,411143082438.382
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1996,,417518097817.205
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1995,,394762398480.378
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1994,,308675977161.455
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1993,,270374645291.362
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1992,,255096853829.453
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1991,,246710634295.862
NY.GDP.MKTP.CD,Central Europe and the Baltics(B8),1990,,272115195628.928
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2024,,15808304487948.1
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2023,,14933453330998.3
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2022,,14034689936337.3
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2021,,12695008338487.8
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2020,,10823343545638.3
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2019,,11686574879191.1
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2018,,11478917653356.5
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2017,,11320553240043.8
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2016,,10423237803666.1
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2015,,10127250782286.2
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2014,,10533364326771.5
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2013,,10330333855700.2
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2012,,10275142735646.4
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2011,,9832704039068.24
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2010,,8719722451021.04
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2009,,7179119134034.64
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2008,,7461798613306.43
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2007,,6631053551528.64
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2006,,5600388912441.22
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2005,,4897834756101.33
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2004,,4209733389066.63
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2003,,3622513779274.76
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2002,,3255787156323.37
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2001,,3351822804548.09
NY.GDP.MKTP.CD,Early-demographic dividend(V2),2000,,3378295866754.26
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1999,,3090855529444.24
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1998,,2921281348182.23
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1997,,3029966854142.86
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1996,,2836341459574.38
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1995,,2616825349456.6
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1994,,2502107597947.33
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1993,,2381953146975.35
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1992,,2207967005422.93
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1991,,2032104613561.74
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1990,,1915433566099.57
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1989,,1634255193569.59
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1988,,1606574808086.1
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1987,,1521911883272.76
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1986,,1498034888889.96
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1985,,1490483608577.59
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1984,,1494712751952.32
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1983,,1474006434239.97
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1982,,1460539930822.8
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1981,,1531909890330.96
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1980,,1382501835902.97
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1979,,1111836214805.12
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1978,,944725702178.608
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1977,,827431694414.616
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1976,,739999717047.563
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1975,,677326175290.985
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1974,,632677956824.657
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1973,,451330007897.131
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1972,,352709582632.978
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1971,,319666547823.284
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1970,,296902005244.168
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1969,,278946058537.51
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1968,,249635352315.78
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1967,,228982484399.536
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1966,,216877873081.118
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1965,,218951522604.693
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1964,,201822394409.762
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1963,,175994009911.133
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1962,,159435896119.118
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1961,,157593209302.864
NY.GDP.MKTP.CD,Early-demographic dividend(V2),1960,,144721677770.045
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2024,,32017179839273.0
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2023,,31417826880875.0
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2022,,31266291368260.6
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2021,,31675719814404.9
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2020,,27578839610232.4
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2019,,27427259967363.2
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2018,,26853593303707.3
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2017,,24656162308335.2
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2016,,23089672188769.4
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2015,,22299105656919.6
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2014,,22372206647098.1
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2013,,21659293723344.2
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2012,,21382308600766.1
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2011,,19978722203920.9
NY.GDP.MKTP.CD,East Asia & Pacific(Z4),2010,,17239317220822.1
